names,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29
holon_lauren_24,0.000598,0.000269,0.000224,0.167424876,0.333687248,0.000564,0.000456,0.000806,0.000354,0.00275856,0.000324,0.000691,0.000387,0.050193763,0.000335,0.000295,0.000206,0.000855,0.071690002,0.004290844,0.000315,0.010035677,0.000477,0.020486213,0.330217513,0.000197,0.000758,0.000549,0.000309,0.000245
holon_lauren_25,0.010295158,0.000267,0.000222,0.029963362,0.417773416,0.000558,0.000452,0.000798,0.000351,0.119163551,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.022481187,0.081870383,0.000312,0.000236,0.010175145,0.010584796,0.288202944,0.000195,0.000751,0.000544,0.000306,0.000243
holon_lauren_26,0.000598,0.000269,0.000224,0.030256934,0.363080378,0.000564,0.000456,0.000806,0.000354,0.081140241,0.000324,0.000691,0.000387,0.001205212,0.000335,0.000295,0.000206,0.000855,0.032499162,0.023886264,0.127685339,0.000238,0.000477,0.000891,0.173454151,0.000197,0.128128659,0.000549,0.029702612,0.000245
holon_lauren_27,0.000593,0.000267,0.000222,0.000855,0.427476062,0.000558,0.000452,0.000798,0.000351,0.031839734,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.029954507,0.003075894,0.052762443,0.000312,0.000236,0.058688377,0.000882,0.375526761,0.009897464,0.000751,0.000544,0.000306,0.000243
holon_lauren_28,0.000598,0.029662436,0.000224,0.000864,0.382675798,0.000564,0.010253871,0.000806,0.000354,0.071342531,0.000324,0.000691,0.000387,0.001205212,0.019930723,0.000295,0.000206,0.059641123,0.061892292,0.210042757,0.000315,0.000238,0.000477,0.000891,0.14406102,0.000197,0.000758,0.000549,0.000309,0.000245
holon_lauren_29,0.069866823,0.000272,0.000226,0.000872,0.287515692,0.000569,0.000461,0.020603283,0.000357,0.002785855,0.010222334,0.000698,0.000391,0.001217138,0.000339,0.000297,0.000208,0.000863,0.171345901,0.0043333,0.000318,0.00024,0.000482,0.0009,0.224643695,0.000199,0.000766,0.198447563,0.000313,0.000248
holon_lauren_30,0.058808391,0.000267,0.000222,0.010558069,0.10728873,0.000558,0.000452,0.000798,0.000351,0.109460905,0.000321,0.000685,0.000383,0.010896165,0.000332,0.009994353,0.000204,0.000847,0.119507652,0.004249211,0.000312,0.000236,0.048985731,0.000882,0.375526761,0.000195,0.000751,0.000544,0.136143529,0.000243
holon_lauren_31,0.059972168,0.000272,0.000226,0.000872,0.218253106,0.000569,0.000461,0.000814,0.000357,0.01268051,0.000328,0.000698,0.059758539,0.011111793,0.000339,0.000297,0.000208,0.000863,0.131767281,0.093385196,0.000318,0.00024,0.000482,0.030583572,0.373063522,0.000199,0.000766,0.000554,0.000313,0.000248
holon_lauren_32,0.000604,0.000272,0.000226,0.080029592,0.188569141,0.000569,0.000461,0.000814,0.000357,0.022575165,0.000328,0.000698,0.010285264,0.011111793,0.000339,0.000297,0.000208,0.000863,0.07239935,0.103279851,0.000318,0.00024,0.010376504,0.0009,0.462115418,0.000199,0.000766,0.030238426,0.000313,0.000248
holon_lauren_33,0.000593,0.000267,0.184572156,0.078476594,0.204315195,0.000558,0.000452,0.000798,0.000351,0.090055612,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.013951858,0.000312,0.000236,0.000472,0.039692735,0.327013529,0.048708049,0.000751,0.000544,0.000306,0.000243
holon_lauren_34,0.000604,0.000272,0.010120919,0.258133384,0.277621037,0.000569,0.000461,0.000814,0.000357,0.002785855,0.000328,0.000698,0.000391,0.001217138,0.000339,0.000297,0.000208,0.000863,0.151556591,0.113174506,0.03000219,0.00024,0.000482,0.030583572,0.115802489,0.000199,0.000766,0.000554,0.000313,0.000248
holon_lauren_35,0.000616,0.000277,0.000231,0.00089,0.374075632,0.000581,0.00047,0.00083,0.030647967,0.033125348,0.000334,0.000712,0.000398,0.011336127,0.000345,0.000303,0.000212,0.000881,0.043577759,0.155837034,0.000325,0.000245,0.000492,0.000918,0.340217573,0.000203,0.000781,0.000566,0.000319,0.000253
holon_lauren_36,0.000604,0.000272,0.000226,0.139397522,0.376567588,0.000569,0.000461,0.010708628,0.000357,0.002785855,0.000328,0.000698,0.000391,0.001217138,0.000339,0.000297,0.000208,0.000863,0.013031419,0.063701231,0.000318,0.00024,0.000482,0.020688917,0.363168867,0.000199,0.000766,0.000554,0.000313,0.000248
holon_lauren_37,0.010396027,0.000269,0.000224,0.000864,0.225912436,0.000564,0.000456,0.000806,0.029747127,0.0419494,0.000324,0.14765701,0.000387,0.001205212,0.000335,0.000295,0.000206,0.000855,0.012903741,0.249233597,0.000315,0.000238,0.000477,0.000891,0.065679339,0.039387567,0.157521789,0.000549,0.000309,0.010042917
holon_lauren_38,0.010498892,0.000272,0.000226,0.000872,0.465619484,0.000569,0.000461,0.000814,0.000357,0.081943095,0.000328,0.168907336,0.000391,0.001217138,0.000339,0.099244031,0.000208,0.000863,0.003136764,0.123069161,0.000318,0.00024,0.000482,0.0009,0.036645248,0.000199,0.000766,0.000554,0.000313,0.000248
holon_lauren_39,0.000598,0.019864726,0.000224,0.000864,0.372878088,0.000564,0.000456,0.020401418,0.088533388,0.05174711,0.000324,0.049679909,0.000387,0.011002923,0.000335,0.000295,0.000206,0.000855,0.032499162,0.082672525,0.000315,0.000238,0.000477,0.000891,0.222442702,0.000197,0.039949267,0.000549,0.000309,0.000245
holon_lauren_40,0.000593,0.000267,0.029329813,0.214313644,0.330449598,0.000558,0.000452,0.000798,0.000351,0.031839734,0.000321,0.088008468,0.000383,0.049706751,0.000332,0.000292,0.000204,0.000847,0.003075894,0.052762443,0.000312,0.000236,0.000472,0.000882,0.191176479,0.000195,0.000751,0.000544,0.000306,0.000243
holon_lauren_41,0.029991448,0.000269,0.000224,0.000864,0.353282668,0.000564,0.000456,0.069389969,0.010151707,0.05174711,0.000324,0.000691,0.000387,0.001205212,0.000335,0.000295,0.000206,0.000855,0.071690002,0.288424438,0.000315,0.000238,0.000477,0.000891,0.10487018,0.009994436,0.000758,0.000549,0.000309,0.000245
holon_lauren_42,0.000593,0.000267,0.000222,0.156097765,0.340152245,0.000558,0.000452,0.000798,0.000351,0.04154238,0.039131906,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.061291773,0.227410079,0.000312,0.000236,0.000472,0.000882,0.074744722,0.000195,0.000751,0.049056933,0.000306,0.000243
holon_lauren_43,0.000598,0.000269,0.000224,0.010661514,0.451259769,0.000564,0.000456,0.000806,0.010151707,0.01255627,0.000324,0.000691,0.000387,0.001205212,0.000335,0.000295,0.000206,0.020450282,0.052094582,0.190447336,0.010112817,0.000238,0.000477,0.000891,0.232240412,0.000197,0.000758,0.000549,0.000309,0.000245
holon_lauren_44,0.069182288,0.000269,0.000224,0.069447775,0.568832291,0.000564,0.000456,0.000806,0.000354,0.00275856,0.059110729,0.000691,0.000387,0.001205212,0.000335,0.000295,0.000206,0.000855,0.022701451,0.082672525,0.000315,0.000238,0.000477,0.000891,0.10487018,0.000197,0.010556137,0.000549,0.000309,0.000245
holon_lauren_45,0.00061,0.000275,0.000229,0.000881,0.580201585,0.000575,0.010458816,0.000822,0.000361,0.072768459,0.000331,0.050672865,0.020381588,0.001229301,0.000342,0.0003,0.00021,0.000872,0.073122876,0.004376605,0.000321,0.000243,0.000487,0.010902135,0.166927454,0.000201,0.000774,0.00056,0.000316,0.00025
holon_lauren_46,0.059972168,0.000272,0.000226,0.000872,0.455724829,0.000569,0.000461,0.000814,0.000357,0.01268051,0.000328,0.000698,0.000391,0.011111793,0.000339,0.000297,0.000208,0.000863,0.003136764,0.192331747,0.000318,0.00024,0.000482,0.0009,0.254327661,0.000199,0.000766,0.000554,0.000313,0.000248
holon_lauren_47,0.000616,0.000277,0.000231,0.00089,0.475019798,0.000581,0.00047,0.192624323,0.000365,0.002842098,0.000334,0.000712,0.000398,0.00124171,0.000345,0.000303,0.000212,0.06144725,0.013294509,0.044798451,0.040702316,0.000245,0.010585993,0.000918,0.148423656,0.000203,0.000781,0.000566,0.000319,0.000253
holon_lauren_48,0.000593,0.000267,0.000222,0.000855,0.54390782,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.010896165,0.000332,0.000292,0.000204,0.000847,0.100102359,0.004249211,0.000312,0.000236,0.000472,0.000882,0.327013529,0.000195,0.000751,0.000544,0.000306,0.000243
holon_lauren_49,0.000593,0.000267,0.000222,0.11728718,0.427476062,0.000558,0.010154381,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.159491554,0.000312,0.000236,0.000472,0.000882,0.259095004,0.000195,0.010453714,0.000544,0.000306,0.000243
holon_lauren_50,0.000604,0.000272,0.000226,0.010767006,0.356778278,0.000569,0.000461,0.000814,0.000357,0.03246982,0.000328,0.040276819,0.000391,0.001217138,0.000339,0.000297,0.000208,0.050336596,0.05261004,0.301172953,0.000318,0.00024,0.000482,0.0009,0.145486454,0.000199,0.000766,0.000554,0.000313,0.000248
holon_lauren_51,0.000604,0.000272,0.000226,0.000872,0.178674486,0.000569,0.000461,0.000814,0.000357,0.002785855,0.010222334,0.327221817,0.000391,0.001217138,0.000339,0.000297,0.000208,0.000863,0.013031419,0.202226402,0.000318,0.00024,0.000482,0.0009,0.254327661,0.000199,0.000766,0.000554,0.000313,0.000248
holon_lauren_52,0.010820075,0.00028,0.000233,0.000899,0.1637458,0.000587,0.000475,0.031430933,0.306289025,0.00287108,0.000338,0.00072,0.000403,0.001254372,0.000349,0.000307,0.000214,0.00089,0.003232724,0.167623512,0.000328,0.000248,0.000497,0.082505951,0.180529244,0.000205,0.000789,0.041360834,0.000322,0.000255
holon_lauren_53,0.000598,0.000269,0.000224,0.128234036,0.274900987,0.000564,0.000456,0.039996839,0.000354,0.159521922,0.000324,0.000691,0.000387,0.020800633,0.000335,0.000295,0.000206,0.000855,0.022701451,0.170851916,0.000315,0.000238,0.000477,0.000891,0.163656441,0.009994436,0.000758,0.000549,0.000309,0.000245
holon_lauren_54,0.000598,0.000269,0.068808018,0.000864,0.441462059,0.000564,0.010253871,0.039996839,0.000354,0.02235398,0.000324,0.000691,0.000387,0.001205212,0.000335,0.000295,0.000206,0.000855,0.012903741,0.102267945,0.000315,0.000238,0.000477,0.000891,0.291026673,0.000197,0.000758,0.000549,0.000309,0.000245
holon_lauren_55,0.001904497,0.000857,0.000713,0.002749564,0.001798772,0.001793725,0.001452,0.220874411,0.001126802,0.039967717,0.00103281,0.002200654,0.00123116,0.003836298,0.001067297,0.000938,0.000654,0.002721101,0.072260729,0.138406048,0.001003014,0.156692361,0.00151874,0.002835471,0.333811061,0.000626,0.002414139,0.001747605,0.000985,0.000781
foxe_christus_1556_00,0.000593,0.000267,0.000222,0.010558069,0.00056,0.126692453,0.000452,0.194851106,0.000351,0.002731794,0.000321,0.000685,0.068301554,0.001193519,0.000332,0.000292,0.000204,0.02025186,0.197128823,0.004249211,0.000312,0.000236,0.068391023,0.000882,0.29790559,0.000195,0.000751,0.000544,0.000306,0.000243
foxe_christus_1556_01,0.158918719,0.000272,0.000226,0.000872,0.000571,0.000569,0.000461,0.000814,0.000357,0.002785855,0.000328,0.010592854,0.129021125,0.001217138,0.000339,0.000297,0.019996865,0.000863,0.290081762,0.063701231,0.000318,0.00024,0.030165814,0.0009,0.23453835,0.049671948,0.000766,0.000554,0.000313,0.000248
foxe_christus_1556_02,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.012434441,0.000321,0.000685,0.000383,0.010896165,0.000332,0.000292,0.000204,0.029954507,0.371776459,0.072167736,0.281688796,0.000236,0.000472,0.000882,0.210581772,0.000195,0.000751,0.000544,0.000306,0.000243
foxe_christus_1556_03,0.039789158,0.000269,0.000224,0.000864,0.049553653,0.000564,0.000456,0.13797394,0.000354,0.00275856,0.000324,0.039882199,0.000387,0.011002923,0.000335,0.000295,0.000206,0.000855,0.267644205,0.004290844,0.000315,0.000238,0.000477,0.000891,0.036286209,0.401902842,0.000758,0.000549,0.000309,0.000245
foxe_christus_1556_04,0.000598,0.000269,0.000224,0.000864,0.000565,0.108338329,0.000456,0.059592259,0.019949417,0.01255627,0.029717598,0.000691,0.000387,0.001205212,0.068919273,0.000295,0.000206,0.000855,0.444002988,0.063077105,0.000315,0.000238,0.000477,0.000891,0.016690788,0.127566958,0.000758,0.000549,0.039500322,0.000245
foxe_christus_1556_05,0.019997805,0.000267,0.000222,0.078476594,0.010262266,0.000558,0.000452,0.039608763,0.000351,0.012434441,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.216534116,0.023654504,0.000312,0.000236,0.000472,0.010584796,0.016528844,0.56294831,0.000751,0.000544,0.000306,0.000243
foxe_christus_1556_06,0.039789158,0.000269,0.000224,0.000864,0.039755943,0.000564,0.000456,0.000806,0.000354,0.05174711,0.000324,0.10846617,0.000387,0.001205212,0.000335,0.000295,0.000206,0.000855,0.306835046,0.004290844,0.000315,0.000238,0.000477,0.000891,0.14406102,0.29412803,0.000758,0.000549,0.000309,0.000245
foxe_christus_1556_07,0.058808391,0.000267,0.000222,0.000855,0.00056,0.000558,0.010154381,0.000798,0.000351,0.060947673,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.226236762,0.06246509,0.000312,0.000236,0.000472,0.000882,0.142663247,0.42711126,0.000751,0.000544,0.000306,0.000243
foxe_christus_1556_08,0.165537501,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.059014056,0.000351,0.012434441,0.000321,0.000685,0.048896261,0.001193519,0.000332,0.000292,0.000204,0.000847,0.245642055,0.004249211,0.000312,0.000236,0.000472,0.000882,0.074744722,0.378598028,0.000751,0.000544,0.000306,0.000243
foxe_christus_1556_09,0.000598,0.000269,0.000224,0.000864,0.000565,0.000564,0.000456,0.049794549,0.000354,0.00275856,0.000324,0.000691,0.000387,0.001205212,0.000335,0.000295,0.000206,0.000855,0.277441915,0.033683974,0.000315,0.000238,0.000477,0.000891,0.065679339,0.558666204,0.000758,0.000549,0.000309,0.000245
foxe_christus_1556_10,0.000604,0.000272,0.000226,0.000872,0.000571,0.000569,0.000461,0.000814,0.000357,0.022575165,0.000328,0.000698,0.000391,0.001217138,0.02012793,0.000297,0.000208,0.000863,0.418712279,0.053806576,0.000318,0.00024,0.000482,0.0009,0.006961283,0.465247463,0.000766,0.000554,0.000313,0.000248
foxe_christus_1556_11,0.000598,0.127639537,0.000224,0.000864,0.000565,0.000564,0.000456,0.000806,0.000354,0.02235398,0.000324,0.000691,0.010184492,0.001205212,0.000335,0.000295,0.000206,0.000855,0.238251075,0.053279394,0.000315,0.000238,0.000477,0.000891,0.14406102,0.392105132,0.000758,0.000549,0.000309,0.000245
foxe_christus_1556_12,0.000593,0.000267,0.000222,0.000855,0.00056,0.019963342,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.12642611,0.000204,0.000847,0.294155287,0.013951858,0.000312,0.009938304,0.010175145,0.000882,0.142663247,0.368895382,0.000751,0.000544,0.000306,0.000243
foxe_christus_1556_13,0.000598,0.000269,0.000224,0.000864,0.000565,0.000564,0.000456,0.000806,0.000354,0.00275856,0.000324,0.000691,0.000387,0.011002923,0.059121563,0.000295,0.000206,0.000855,0.492991538,0.023886264,0.000315,0.000238,0.000477,0.000891,0.006893078,0.392105132,0.000758,0.000549,0.000309,0.000245
foxe_christus_1556_14,0.000616,0.000277,0.000231,0.00089,0.000582,0.000581,0.00047,0.00083,0.030647967,0.002842098,0.000334,0.000712,0.000398,0.06180821,0.000345,0.000303,0.000212,0.000881,0.598770674,0.014515201,0.000325,0.000245,0.000492,0.000918,0.057573906,0.22227985,0.000781,0.000566,0.000319,0.000253
foxe_christus_1556_15,0.000598,0.000269,0.000224,0.020459224,0.000565,0.118136039,0.000456,0.049794549,0.000354,0.00275856,0.000324,0.000691,0.000387,0.001205212,0.000335,0.000295,0.000206,0.000855,0.483193828,0.004290844,0.029708238,0.000238,0.049465679,0.010688503,0.036286209,0.186353219,0.000758,0.000549,0.000309,0.000245
foxe_christus_1556_16,0.000593,0.000267,0.000222,0.000855,0.00056,0.049071282,0.000452,0.000798,0.000351,0.002731794,0.000321,0.020089943,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.255344702,0.03335715,0.000312,0.000236,0.000472,0.000882,0.229987065,0.310679503,0.000751,0.000544,0.000306,0.087566645
foxe_christus_1556_17,0.000598,0.000269,0.000224,0.000864,0.000565,0.000564,0.000456,0.000806,0.000354,0.00275856,0.000324,0.000691,0.000387,0.001205212,0.000335,0.000295,0.000206,0.000855,0.395014437,0.092470235,0.000315,0.000238,0.000477,0.000891,0.026488499,0.470486813,0.000758,0.000549,0.000309,0.000245
foxe_christus_1556_18,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.031839734,0.000321,0.058900529,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.216534116,0.004249211,0.000312,0.000236,0.000472,0.000882,0.132960601,0.543543017,0.000751,0.000544,0.000306,0.000243
foxe_christus_1556_19,0.000593,0.019671985,0.058437752,0.000855,0.00056,0.010260696,0.000452,0.000798,0.000351,0.196784723,0.000321,0.000685,0.000383,0.020598812,0.000332,0.000292,0.000204,0.000847,0.284452641,0.013951858,0.000312,0.000236,0.000472,0.010584796,0.16206854,0.213653039,0.000751,0.000544,0.000306,0.000243
foxe_christus_1556_20,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.029792589,0.000383,0.001193519,0.010034695,0.000292,0.000204,0.000847,0.245642055,0.013951858,0.000312,0.000236,0.000472,0.000882,0.123257954,0.553245664,0.010453714,0.000544,0.000306,0.000243
foxe_christus_1556_21,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.010053208,0.022137087,0.000321,0.000685,0.000383,0.098219983,0.000332,0.000292,0.000204,0.000847,0.274749994,0.023654504,0.000312,0.000236,0.000472,0.000882,0.278500297,0.281571564,0.000751,0.000544,0.000306,0.000243
foxe_christus_1556_22,0.000593,0.058482571,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.010085675,0.001193519,0.000332,0.000292,0.000204,0.000847,0.284452641,0.004249211,0.000312,0.000236,0.000472,0.000882,0.239689711,0.368895382,0.000751,0.010246347,0.010009125,0.000243
foxe_christus_1556_23,0.029700451,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.068716703,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.078467739,0.255344702,0.004249211,0.000312,0.000236,0.000472,0.000882,0.035934136,0.42711126,0.010453714,0.049056933,0.029414418,0.000243
foxe_christus_1556_24,0.000593,0.000267,0.000222,0.000855,0.068478145,0.000558,0.000452,0.000798,0.000351,0.051245026,0.000321,0.000685,0.019788322,0.010896165,0.000332,0.000292,0.000204,0.000847,0.148615591,0.023654504,0.000312,0.000236,0.000472,0.039692735,0.132960601,0.495029785,0.000751,0.000544,0.000306,0.000243
foxe_christus_1556_25,0.020193738,0.000269,0.000224,0.000864,0.020160523,0.000564,0.000456,0.000806,0.000354,0.169319632,0.000324,0.000691,0.000387,0.001205212,0.000335,0.000295,0.000206,0.049843413,0.463598408,0.014088554,0.000315,0.000238,0.000477,0.000891,0.055881629,0.196150929,0.000758,0.000549,0.000309,0.000245
foxe_christus_1556_26,0.010396027,0.000269,0.039414888,0.020459224,0.000565,0.000564,0.010253871,0.020401418,0.000354,0.03215169,0.000324,0.000691,0.000387,0.001205212,0.000335,0.000295,0.000206,0.010652572,0.316632756,0.004290844,0.000315,0.000238,0.000477,0.010688503,0.13426331,0.382307422,0.000758,0.000549,0.000309,0.000245
foxe_christus_1556_27,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.012434441,0.000321,0.020089943,0.000383,0.010896165,0.000332,0.136128757,0.000204,0.000847,0.294155287,0.004249211,0.000312,0.000236,0.000472,0.000882,0.142663247,0.368895382,0.000751,0.000544,0.000306,0.000243
foxe_christus_1556_28,0.078213683,0.009969339,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.012434441,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.0493598,0.44939763,0.013951858,0.000312,0.000236,0.126606902,0.000882,0.006826197,0.242760978,0.000751,0.000544,0.000306,0.000243
